EAN;NOMBRE;COSTE;UNIDADES (stock_actual);PVP;SKU;Categoría;TIPO;TIPO_IVA;Proveedor
9788411501811;MH I Patrulla-X 1 El don;16,83;1;25;Libros de cómics;Cómic;4;Asturlibros;
9788411501804;Vengadores O 1 Reunión;13,46;1;20;Libros de cómics;Cómic;4;Asturlibros;
9788411016599;MH N Vengadores 8 Illuminati;12,12;1;18;Libros de cómics;Cómic;4;Asturlibros;
9788411507844;MH 85 Vengadores Edad Heroica;16,83;1;25;Libros de cómics;Cómic;4;Asturlibros;
9788410516236;MH 98 Lobezno Retorno;13,46;1;20;Libros de cómics;Cómic;4;Azeta;
9791370133115;MH 108 Inhumanos vs Patrulla X;13,47;1;20;Libros de cómics;Cómic;4;Asturlibros;
9788411501569;Secret Wars, Integral, Marvel Now!;28,27;1;42;Libros de cómics;Cómic;4;Asturlibros;
8424248924362;Pack Espada Conan Color;20,19;1;30;Libros de cómics;Cómic;4;Asturlibros;
9788411504218;Predator, La Etapa Original, Omnibus;47,12;1;70;Libros de cómics;Cómic;4;Asturlibros;
9788410513266;Essentials 1 Vengadores Desunidos;6,73;1;9,99;Libros de cómics;Cómic;4;Asturlibros;
9788410513655;Essentials 4 Masacre;6,73;1;9,99;Libros de cómics;Cómic;4;Asturlibros;
9788410514867;Essentials 10 Dr Extraño Juramento;6,05;1;8,99;Libros de cómics;Cómic;4;Asturlibros;
9788410515680;Essentials 11 Aniquilación;6,73;1;9,99;Libros de cómics;Cómic;4;Asturlibros;
9788410515697;Essentials 12 Marvel Zombies;6,05;1;8,99;Libros de cómics;Cómic;4;Asturlibros;
9788410516120;Essentials 14 Ojo de Halcón;6,05;1;8,99;Libros de cómics;Cómic;4;Asturlibros;
9788410516571;Essentials 15 Hulk Alpha;6,73;1;9,99;Libros de cómics;Cómic;4;Asturlibros;
9788410516588;Essentials 16 Capitán América Operación Renaci;6,06;1;8,99;Libros de cómics;Cómic;4;Asturlibros;
9788410517547;Essentials 17 Hulk Omega;6,73;1;9,99;Libros de cómics;Cómic;4;Asturlibros;
9788410517554;Essentials 18 Daredevil Amarillo;6,73;1;9,99;Libros de cómics;Cómic;4;Asturlibros;
9788410518322;Essentials 20 Iron Man Extremis;6,73;1;9,99;Libros de cómics;Cómic;4;Azeta;
9791370134204;Essentials 39 Hulk Gris;8,07;1;11,99;Libros de cómics;Cómic;4;Asturlibros;
9788410512924;Masacre vs. 3 Matanza;4,03;1;5,99;Libros de cómics;Cómic;4;Asturlibros;
9788410512900;Masacre vs. 5 Ojo Halcón;4,03;1;5,99;Libros de cómics;Cómic;4;Asturlibros;
9788410512894;Masacre vs. 6 Viejo Logan;4,03;1;5,99;Libros de cómics;Cómic;4;Asturlibros;
9788410512870;Masacre vs. 8 Thanos;4,03;1;5,99;Libros de cómics;Cómic;4;Asturlibros;
9788410512863;Masacre vs. 9 X-Force;4,03;1;5,99;Libros de cómics;Cómic;4;Asturlibros;
9788410512931;Masacre vs. Pantera Negra;4,03;1;5,99;Libros de cómics;Cómic;4;Asturlibros;
9788410512917;Masacre vs. 4 Gambito;4,03;1;5,99;Libros de cómics;Cómic;4;Asturlibros;
9788410512948;Masacre vs. Matanza;4,03;1;5,99;Libros de cómics;Cómic;4;Asturlibros;
9788490948934;Crossed 1;13,43;1;19,95;Libros de cómics;Cómic;4;Asturlibros;
9791399005189;Penélope;17,5;1;26;Libros de cómics;Cómic;4;Azeta;
9791399005158;Guardianes Máscaras 1;12,12;1;18;Libros de cómics;Cómic;4;Azeta;
9788412780413;Worm Gnosis, Alas de metal;16,16;1;24;Libros de cómics;Cómic;4;Azeta;
9788412780451;Eonn 1, El valle de la  muerte;13,46;1;20;Libros de cómics;Cómic;4;Azeta;
9788412907148;Gilgamesh;16,83;1;25;Libros de cómics;Cómic;4;Azeta;
9788412907162;Eonn 2;12,12;1;18;Libros de cómics;Cómic;4;Azeta;
9791399005141;Ojos de Tormenta;13,43;1;20;Libros de cómics;Cómic;4;Azeta;
9791399005134;Astrid Audaz 4;13,43;1;20;Libros de cómics;Cómic;4;Azeta;
9788412314922;Monte Ánimas;12,12;1;18;Libros de cómics;Cómic;4;Azeta;
9788412780499;Monstruos Ibéricos Tierra Lobos;16,16;1;24;Libros de cómics;Cómic;4;Azeta;
9788412216066;Solo 1, Los supervivientes del caos 1;12,12;1;18;Libros de cómics;Cómic;4;Asturlibros;
9788412216073;Solo 2, Los supervivientes del caos 2;12,98;1;18;Libros de cómics;Cómic;4;Asturlibros;
9788412216080;Solo 3, Los supervivientes del caos 3;12,79;1;19;Libros de cómics;Cómic;4;Asturlibros;
9788412678420;Solo 4, Mundo caníbal;20,12;1;29,9;Libros de cómics;Cómic;4;Asturlibros;
9788412328073;Solo 5, Legatus;12,12;1;18;Libros de cómics;Cómic;4;Asturlibros;
9788412678413;Solo 7, El final de un círculo infinito;21,56;1;29,9;Libros de cómics;Cómic;4;Asturlibros;
9788412678451; Solo Alphas, Crónicas salvajes;14,06;1;19,5;Libros de cómics;Cómic;4;Asturlibros;
9788412947793;Solo Buscando Perdón;15,48;1;23;Libros de cómics;Cómic;4;Asturlibros;
9788412522341;Solo Caminos 2;12,12;1;18;Libros de cómics;Cómic;4;Asturlibros;
9788412678482;Solo, cuando no sabía que exisitías;14,8;1;22;Libros de cómics;Cómic;4;Asturlibros;
9788412784985;Solo Crónicas Salvajes;14,07;1;20,9;Libros de cómics;Cómic;4;Asturlibros;
9788412947779;Bestia Norte Ciudad Mentiras;19,54;1;29;Libros de cómics;Cómic;4;Asturlibros;
9788412947717;Pack Terrorífico Mundo Bobby 1;13,43;1;19,95;Libros de cómics;Cómic;4;Asturlibros;
9788412947724;Pack Terrorífico Mundo Bobby 2;13,43;1;19,95;Libros de cómics;Cómic;4;Asturlibros;
8424248925376;Spiderman Unlimited Saga 2x1;11,11;1;16,5;Libros de cómics;Cómic;4;Asturlibros;
9791370136437;MH 113 Castigador Nacimiento;10,76;1;16;Libros de cómics;Cómic;4;Asturlibros;
9791370135089;MH 112 Daredevil Jack Batallador Murdock;10,77;1;16;Libros de cómics;Cómic;4;Asturlibros;
9791370137557;MH 8 Spider-Man Miles Morales Origen;13,46;1;20;Libros de cómics;Cómic;4;Asturlibros;
9788410516274;Premiere 116 Asombroso Spiderman Regreso Ben Reilly;11,11;1;16,5;Libros de cómics;Cómic;4;Asturlibros;
9791370134402;MH 110 Veneno vs. Matanza ;10,77;1;16;Libros de cómics;Cómic;4;Asturlibros;
9791370132279;Asombroso Spiderman 14 Biblio;9,39;1;13,95;Libros de cómics;Cómic;4;Asturlibros;
9788410516007;Spiderman Sombra Duende Verde ;14,8;1;22;Libros de cómics;Cómic;4;Asturlibros;
9791370136352;DCMH 11 Superman/Batman: Supergirl;13,46;1;20;Libros de cómics;Cómic;4;Asturlibros;
9791370137267;DCMH 12 Superman Hilo Rojo;13,46;1;20;Libros de cómics;Cómic;4;Asturlibros;
9791370136901;DCBlack Label Tierra Muerta;26,92;1;40;Libros de cómics;Cómic;4;Asturlibros;
9788410513280;Yo Soy Spiderman;12,79;1;19;Libros de cómics;Cómic;4;Asturlibros;
9791370136994;DC Compact 12 Supergirl Feliz Retorno;6,73;1;9,99;Libros de cómics;Cómic;4;Asturlibros;
9791370135744;DC Elseworld Green Lantern Dark;22,21;1;33;Libros de cómics;Cómic;4;Asturlibros;
9791370136659;DC Black Label Resurrection Man ;16,16;1;24;Libros de cómics;Cómic;4;Asturlibros;
9791399121629;Carcel Pagada, Bandeja Gratis;16,49;1;24,5;Libros de cómics;Cómic;4;Asturlibros;
